Time Bucket,1-Mains_A,2-Mains_B,3-Mains_C,4-Air Conditioner-AC Arcade Room,5-Air Conditioner-Doble 6@8,6-Air Conditioner-AC Baby Room,7-Air Conditioner-AC Lobby Fancoil,8-Other-Campana,9-Air Conditioner-AC Lobby Condensador,10-Air Conditioner-27@29 30A,11-Air Conditioner-AC Salón Eventos Fancoil,12-Water Heater-Blower cont Jacuzzi,13-Air Conditioner-AC Salón Eventos Condensador,14-Pump-Bomba de piscina y filtro,15-Pump-Bomba Inchayet,16-Pump-Safety cto de Bombas
2023-02-20,12.675829135805765,8.239229854238298,12.37496225786209,2.3856698616833163,5.302559301634895,8.16991159983741,0.48911150854799484,1.705349127451579e-05,10.063637363290523,0.0007096515287293328,0.36888401485972927,0.0,0.0,8.683460903049045,0.0,0.0
2023-02-21,12.196419887250261,8.741504995587668,10.500643914173974,8.91235382341173,13.466677396869656,3.445289244107141,0.005139581151803335,0.0,2.877609994676378e-06,0.0,1.6977596593652833,0.0,0.0,8.579195197686088,0.0,0.0
2023-02-22,7.739242971534728,7.543819883435567,8.914555658673182,2.356608519562615,7.180482251987458,7.434939793872833,0.012495005429320865,4.470918973286947e-06,2.8406834602355958e-06,2.7835490968492296e-06,0.9741740076184273,0.0,0.0,8.560950942832099,0.0,0.0
2023-02-23,7.682054016420576,8.883676419924631,7.047430571306017,4.741996334991455,3.0007110619333055,7.4456427189339545,0.01632121335877313,1.3128534952799479e-05,3.832597944471571e-05,1.180164549085829e-05,0.07390988577153947,0.0,0.0,8.606951462385389,0.0,0.0
2023-02-24,7.877685184673734,5.702108158720866,9.344861130129496,2.3572259778383042,5.966701773694355,5.82775926668803,0.010669155400064254,8.54828953742981e-06,1.5402071211073136e-05,3.0929165416293678e-06,0.47708892177581785,0.0,0.0,8.334193968964682,0.0,0.0
2023-02-25,12.168090745446948,11.1743960070769,12.606805759290058,12.077691290635002,9.752533380940754,9.484224736785892,0.01980942164209154,1.7450454235076904e-05,3.558345503277249e-05,8.584919505649144e-06,1.1483702976253298,0.0,0.0,8.797808420011732,0.0,0.0
2023-02-26,12.85996418619156,6.87953287660175,11.210456841475168,9.431334116092257,10.015259421893223,9.230236076829701,0.01839970651043786,3.0484511057535807e-05,3.0188380612267384e-05,0.0,1.619954273481899,0.0,0.0,8.751793595055473,0.0,0.0
2023-02-27,6.341217407355838,6.4379634360652505,7.636451552405886,2.3657602954716155,2.8106293162006803,9.33525674758911,0.019138827743795186,0.0,2.6417636606428357e-05,6.236200597551134e-06,0.06567090483427047,0.0,0.0,8.73267930891249,0.0,0.0
2023-02-28,6.504592449434068,5.510079296603733,6.586774554356468,2.361419496635861,3.1790836850335875,6.743504629872641,0.011602760851118296,1.3049640655517579e-05,4.2080158392588295e-05,3.21464114718967e-06,0.1455823774581485,0.0,0.0,8.695382877833048,0.0,0.0
2023-03-01,7.249861913683149,7.229405314279133,8.843254760254755,2.359783503199683,4.936448234505124,9.191406449998219,0.01792511840581894,2.3253048658370972e-05,3.197902467515733e-05,2.9227415720621744e-06,0.14417039213021596,0.0,0.0,8.777672588924831,0.0,0.0
2023-03-02,8.878232524760282,9.17909877062068,8.52348487842897,6.176354031604533,5.61716296679331,8.186374196826666,0.014582620085430292,1.3797338803609212e-05,3.346755553999065e-05,2.9018947813245984e-06,0.4000811528737751,0.0,0.0,8.734965149586996,0.0,0.0
2023-03-03,8.084780609931169,7.987009756704844,7.750033186892212,5.1399342945275,3.425459881804321,8.390167340793031,0.016003194232431902,8.754885991414387e-06,3.897504757127644e-05,1.91959015528361e-05,0.08253119875754839,0.0,0.0,8.74749124516116,0.0,0.0
2023-03-04,6.772636289969549,5.3664460972277315,5.758454121510188,2.2740796163982813,3.7239166814570956,4.576680040592617,0.008701867872609034,8.600927193959554e-06,3.238416724734836e-05,8.761032422383625e-06,0.1908653122136328,0.0,0.0,8.74542934721205,0.0,0.0
2023-03-05,8.157565390381285,15.724474773729114,13.194854096106424,5.421817478766972,1.8238099393547906,8.097154689644707,0.03463194344176187,1.491346825246016,2.3382744524214006e-05,0.0,0.0594475829940372,0.0,11.976226665908495,8.71323805202908,0.0,0.0
2023-03-06,5.984364525470734,8.975598411869472,8.620169353788164,2.4920539067395526,1.8110644325934517,11.090036841261124,0.01968190541638268,0.00465504541238149,9.25873597462972e-06,0.0,0.003192310723993513,0.0,0.37263491460588244,8.663218300103082,0.0,0.0
2023-03-07,6.813481540605758,5.868101280690299,7.526353008013833,3.7613588807805374,3.7737776596450794,8.738411862990061,0.014027649882634479,0.015254470675388973,1.1679146289825439e-05,0.0,0.11629338537507589,0.0,0.0,8.447241148452758,0.0,0.0
2023-03-08,6.637106703298356,5.741748166867361,8.008787991277908,2.367412173959945,3.2414970352787447,8.89014692884233,0.016732278189659118,0.055553217302958174,1.1943267186482746e-05,2.8197108374701606e-06,0.07290085981819366,0.0,0.0,8.768738044382731,0.0,0.0
2023-03-09,28.403607819726737,9.948952551848095,25.003451105222705,4.661822631195916,1.872523738100264,10.412346874574027,2.6921985033898883,0.009604918130636216,45.7640792042592,0.0005412411061922708,0.3572716815498139,0.0,0.0,8.779758845316568,0.0,0.0
2023-03-10,31.263669876965416,7.3762588475693605,27.01399472107358,2.3904507358868923,2.9787424343490594,7.429000300850338,4.205129621611703,0.003723025656143824,50.92405971644084,0.00046889460325241094,0.4496992351174354,0.0,0.0,8.752337829555936,0.0,0.0
2023-03-11,26.733458162788814,5.710941703826056,22.288299735556706,3.53946331720988,1.8326410715442234,5.113272538166046,4.163392140066358,0.00032727222442626954,42.422796207425854,0.00032261864900588993,0.31394042237732145,0.0,0.0,8.793851739404467,0.0,0.0
2023-03-12,27.48754238248825,7.2403250457700095,24.08289297446145,2.6729459088791736,1.7462158437029518,6.701704202452768,3.9666340407350322,0.017500875975290934,44.186431619864564,0.00034298195203145347,0.3310256155935924,0.0,0.0,8.722894440409343,0.0,0.0
2023-03-13,14.135463668049706,9.850477154072655,13.30308638018608,3.0775309039666916,2.3471895024108895,9.054974710205926,1.9113166187307566,0.012335406501690547,15.856435657382278,0.00013317150142457752,0.14859957865132226,0.0,0.0,8.683837060835097,0.0,0.0
2023-03-14,6.921100036650765,6.539914108933342,7.065143315402137,2.342649599319034,3.8119626129553055,7.51411617026435,0.011563587873246932,0.05661755608567021,1.2018389966752794e-05,0.0,0.20209748731533686,0.0,0.0,8.71690816675822,0.0,0.0
2023-03-15,7.813031969316272,8.577444897128212,9.253341556671993,2.369092801560296,5.523461208610533,11.191561133793723,0.021540972874959315,0.003414452881394771,1.206043481826782e-05,0.0,0.37927229889684255,0.0,0.0,8.748254256286621,0.0,0.0
2023-03-16,8.212892463652294,6.7262596447012175,9.58557119603263,2.3441242876752217,6.233151580655841,7.974126704817877,0.014067533826828002,0.009569272617495895,1.4818388885921901e-05,0.0,0.5927201495170595,0.0,0.0,8.697102262149388,0.0,0.0
2023-03-17,7.07159294558843,6.816484868152406,12.692414313779407,2.361322063005235,3.693936859046088,8.477019832757314,0.011426254833539328,0.022145088105539487,5.834405422210693e-06,0.0,0.12246857944753436,0.0,0.0,8.618293865371282,0.0,0.0
2023-03-18,7.159235941037071,7.318105864027872,10.4537701694817,3.578894125551648,3.4682927914047252,7.7393726237063944,0.020710961388746903,0.00954804267326991,1.4597339100307886e-05,0.0,0.17387675578355788,0.0,3.8265869045906595,8.099223932172986,0.0,0.0
2023-03-19,6.07858651467853,8.695296106450822,9.992970996449788,3.5269327789836464,1.8075778058560688,7.646732459748587,0.02058921160803901,0.04766107701402444,2.842611471811931e-06,0.0,0.009317837804158529,0.0,7.612285146408876,8.20771015194363,0.0,0.0
2023-03-20,6.943525156010522,10.276511052643457,10.092486946516036,4.927674348374473,1.7999907253689238,10.677053912283581,0.028756436761750118,0.07174767130909822,8.669660621219212e-06,0.0,0.02156188403420978,0.0,4.457342422240575,8.205120040740967,0.0,0.0
2023-03-21,14.078639696473017,11.716936629688474,7.776453569466273,19.74505772535112,1.8136646348698933,10.412251513298886,0.018663324758476683,0.03388633295257886,2.860470347934299e-06,2.881672647264269e-06,0.009087945352130467,0.0,0.0,8.160589694502088,0.0,0.0
2023-03-22,11.663515991749238,15.291261930348082,11.31569216996087,16.81870674353918,1.8032272190750969,10.62989066777971,0.030401693383587728,0.009816914486885073,1.1844450102912055e-05,3.054623603820801e-06,0.023370617964267735,0.0,7.497999623030822,8.15418087354872,0.0,0.0
2023-03-23,5.869888674869537,9.33494652999878,8.0071474499872,5.048777347380323,1.8048563273006017,7.7398809188991144,0.01591584977388382,0.012045413720210393,1.1769354873233372e-05,2.9012995296054417e-06,0.005083042147159576,0.0,3.0182484387257364,8.17219985437817,0.0,0.0
2023-03-24,5.957991391802894,7.726947088769278,8.277694689856634,2.35021792927636,1.8078558264350888,10.581618396494122,0.019282274606757688,0.02287964708606402,3.1357897652520073e-06,2.8074643346998426e-06,0.0064095632052421575,0.0,0.0,8.670802229190402,0.0,0.0
2023-03-25,11.463026569902633,14.757660005021624,18.0807128186459,13.094230715380773,1.810997651170095,14.96443373458862,0.05228510117663278,0.0666904747692744,2.7217870818244087e-05,3.1017367045084633e-06,0.07245696993774838,0.0,13.433292115800116,8.729490761010913,0.0,0.0
2023-03-26,7.780834554239907,6.497466100034714,16.03389530393812,2.3433499575848042,5.0639022468121855,5.26875495818244,0.016029981798066036,0.02092292130668958,1.8869368235270183e-05,2.8170326020982535e-06,0.3024285450532701,0.0,4.232868951325946,8.637268349677191,0.0,0.0
2023-03-27,7.424941043425666,7.717492039286294,11.651491761914361,2.3437377159584893,4.78811230527454,10.581434783583747,0.019769181567562952,0.06736357383052506,0.0,0.0,0.15606883459409077,0.0,0.0,8.633798372650146,0.0,0.0
2023-03-28,5.709798524278004,7.250371888368393,8.003954198626412,2.349459915593465,1.8153940606180832,10.724052502920363,0.02312058235168457,0.0033132628436883292,5.765326288011339e-06,2.857474221123589e-06,0.013001263795693713,0.0,0.0,8.423826470703812,0.0,0.0
2023-03-29,35.60539542246289,17.99881122222159,35.024296524537405,2.393411181066301,14.453344738457998,7.415156253445945,2.2549542326453,0.04399910854697227,47.9496707236735,0.0036320207362704805,0.8224125801444053,0.0,25.363768541536334,8.728667949269612,0.0,0.0
2023-03-30,41.07030841012319,6.621987186468972,42.53894064838198,2.395411342069838,30.863147413012182,8.053592729888493,2.273110224293868,0.0005407089352607727,45.25063989823395,0.000529816456105974,1.9168056569798788,0.0,0.0,8.749316499057345,3.2359578874376084e-06,0.0
2023-03-31,43.04262619028727,9.444161681236691,37.29957138099459,4.944209961545733,2.9760158667204117,9.488510305006237,4.189251965993245,3.5415342648824054e-05,75.16383037175495,0.0007112046734491983,0.7735457478838498,0.0,0.0,8.767367500898573,3.370656172434489e-06,0.0
2023-04-01,43.41482331933975,8.006201967480976,36.71342287201141,2.4294326262685986,3.6617421908738885,7.256776155967712,4.178727932400173,2.1496084928512572e-05,76.5533583231375,0.0007819868954022725,0.8404079282728831,0.0,0.0,8.061691337009007,3.1317027409871417e-06,0.0
2023-04-02,48.31710160872989,9.92094233414544,40.62177846172757,13.867204009456634,11.40966219405704,8.119420289287564,4.167679709375169,0.0002768461648623148,77.44130639307657,0.0009611077610651652,1.6121847059581016,0.0,0.0,7.794420186445448,0.0,0.0
2023-04-03,24.203189080462987,8.076815442082086,23.134132636284296,2.3902801766565114,8.360248983264498,9.37261889261034,2.014570562088754,1.3676079511642454e-05,33.57677518606927,0.00029727492358949453,1.1529172170538375,0.0,0.0,7.22163048280504,0.0,0.0
2023-04-04,30.957894998902212,15.417311153055827,27.91835680280686,2.4178766739527386,3.1027472775120204,8.145669379016027,2.381320787217882,0.044791138149499886,50.19794959001117,0.00141342829518848,0.6561876872362031,0.0,17.853446510822774,7.976520611789491,6.244880358378092e-06,0.0
2023-04-05,8.975362877843645,5.407537850773069,10.203860794080098,2.3745268520376417,9.620617363408405,8.320806804078419,0.002863033570713467,0.0004486389489968618,3.063612249162462e-06,2.9210686683654783e-06,0.9551832485871845,0.0,0.0,8.920167823028564,0.0,0.0
2023-04-06,8.288349988189273,6.091753910677167,9.366088111256493,4.715698067955441,6.845568100770314,7.998790472390919,0.002541047721438938,8.460956811904907e-06,1.1822577052646213e-05,0.0,0.8942763593273694,0.0,0.0,8.961532763260735,0.0,0.0
2023-04-07,10.408471273827022,6.566714486582013,8.38758996635861,6.2736311733881625,7.36428398478402,6.988047367112901,0.0020742224542299906,0.137989108761549,8.61389610502455e-06,0.0,0.4918484814985593,0.0,0.0,8.494946005893283,0.0,0.0
2023-04-08,9.567098114806281,7.5137453971502515,6.8022458921708004,7.494899904386733,4.110992236961788,5.49063665805181,0.07270495827330481,0.16419182279268904,1.2375929199502205,1.7687597539689805e-05,0.19619352203183701,0.0,0.0,8.442624585028755,0.0,0.0
2023-04-09,6.612663597276477,7.929776601066589,5.513782320602203,3.9675560193655226,1.8235529021559822,4.7921736276711355,0.0018959521720144483,0.07277177690347035,2.304051796595256e-05,0.0,0.006952203041977353,0.0,0.0,8.426907841392094,0.0,0.0
2023-04-10,5.754744427651299,6.905897969982358,8.242229048103757,2.387868882613712,1.8049019566493565,10.96377308587604,0.0031259026585684882,0.025339403059879934,8.635493649376764e-06,0.0,0.035818267389668354,0.0,0.0,8.453358183873494,0.0,0.0
2023-04-11,5.672524092129603,6.931744993342293,7.978396134077708,2.376787898529901,1.795210784681108,10.901217092535228,0.0029620084526803744,4.344226121902465e-06,0.0,2.88728846444024e-06,0.03358134729067484,0.0,0.0,8.298302060936821,0.0,0.0
2023-04-12,5.676424777054257,5.426017151978811,6.823958222262065,2.374056241149902,1.794245676307678,8.370067541690402,0.0023981638256708785,0.013833476165930432,2.1519267029232448e-05,0.0,0.02124024431175656,0.0,0.0,8.252973072696262,0.0,0.0
2023-04-13,5.648454828637441,7.79359543691847,8.157835591737959,2.3788456440099073,1.79100365026474,12.31798962720659,0.0030221221356921723,0.009434831690788268,3.1957326995001898e-06,5.667586856418186e-06,0.029039786800808372,0.0,0.0,8.217642102915447,0.0,0.0
2023-04-14,5.884720166729822,10.729272998810876,7.473868095154233,6.6379054872110155,1.799027350169288,13.419362493175933,0.00325158269405365,0.015156887447436651,5.816965632968478e-06,0.0,0.008930067677762773,0.0,0.0,3.10249266614649,0.0,0.0
2023-04-15,3.626190892452664,4.948270009927749,4.543310057787366,2.367546216964722,1.7933431805949742,6.198488610322742,0.0020074171310000954,0.0,2.039387782414754e-05,0.0,0.01615062130610148,0.0,0.0,2.9402946064927846,0.0,0.0
2023-04-16,32.10754696046194,17.97038588956621,29.246597395511202,11.661030597025555,27.21869895326614,11.709779548719196,1.7212375467443466,0.001988987596829732,31.103844574066795,0.009595919225480821,0.75777244472954,0.0,19.907794020388128,2.939969827134874,1.503765000237359e-05,0.0
2023-04-17,3.5925446425861787,7.067754307808346,5.875002943388622,2.371909108452267,1.7883930060365463,9.45271061972088,0.002774626557297177,0.01592775571544965,2.788767549726698e-06,0.0,0.017404692952367996,0.0,0.0,2.9250087390645345,0.0,0.0
2023-04-18,7.330386805273691,8.928507454507615,10.013555510498684,4.2744911332935756,5.631679540918138,13.777544740893047,0.006295773312780592,0.02371991423050562,5.952165126800537e-06,3.2350402408175996e-06,0.14428570404926935,0.0,0.0,6.998071121699015,2.9696353276570636e-06,0.0
2023-04-19,6.746558335242802,6.441247367307875,8.462449115142823,3.088261773810917,3.372470031933254,10.450013496721056,0.0048967599227693346,0.0009495106021563213,2.942689524756538e-06,0.0,0.11352485046095318,0.0,0.0,8.47437838353051,0.0,0.0
2023-04-20,6.648366045996347,7.397022149980334,7.79759548403422,4.059767703660329,1.8075963684230383,10.156746682465872,0.004669870411554971,0.0009559758345286052,3.567037052578396e-06,0.0,0.03695787350919511,0.0,0.0,8.456876866794163,0.0,0.0
2023-04-21,6.599545890021854,6.409527622424232,8.379295552366044,2.340538430027432,3.5754910781224574,10.084445175270504,0.0035102146008279583,0.010450432895421982,1.4372451305389404e-05,2.913512653774685e-06,0.13242746880875692,0.0,0.0,8.417461000684103,0.0,0.0
2023-04-22,10.2085806418101,7.867046097254223,10.505414862808651,5.701878586483003,7.464698666398789,12.699946138816411,0.00485573384947247,0.0033186941421031947,1.140165752834744e-05,8.699624008602566e-06,0.60318495544672,0.0,0.0,8.358156980523004,0.0,0.0
2023-04-23,7.080723562191857,7.834511909914015,7.204989157561197,4.934153316735162,1.8062093614217969,9.54155710163964,0.003119920438660515,0.0006565557777881623,8.507881429460312e-06,0.0,0.010330411297215358,0.0,0.0,8.29400631140815,0.0,0.0
2023-04-24,6.561951379152933,7.388873611714045,7.599051618188222,5.053475987464058,1.8040249807188247,10.11176608533435,0.0031279908389515347,0.05559881976326307,9.164568053351508e-06,3.2957492934332955e-06,0.030038377620114222,0.0,0.0,8.289166176278856,0.0,0.0
2023-04-25,5.6217334825155465,8.05188008002281,7.294813053569793,2.350996170408462,1.8072255383279585,9.454959313009052,0.0029883428608046634,0.059286277706623085,8.738066885206434e-06,0.0,0.02352681057108773,0.0,0.0,8.31564633430269,0.0,0.0
2023-04-26,12.866790151278176,10.709985361890793,8.537363589359918,14.448741398037805,3.074970279782612,10.946612292539807,0.002887252552244398,0.021627946554025012,2.9284856054517957e-06,0.0,0.1320171974489424,0.0,0.0,8.348447138637967,0.0,0.0
2023-04-27,7.9405013652038585,9.154028994267781,6.615531771007112,7.961440629117755,1.7911672460026211,7.859090745824178,0.0027976804139879016,0.007677288657824199,0.0,0.0,0.01922493186367883,0.0,0.0,8.377953428115845,0.0,0.0
2023-04-28,5.611200704373252,5.861614293207594,7.099606568637424,2.343059849264357,1.794605077855852,9.217814997348787,0.0039691990158292985,0.049408740733861915,1.8039540979597305e-05,2.9718301031324604e-06,0.03390293870634502,0.0,0.0,8.132161659901938,0.0,0.0
2023-04-29,6.44821582002004,8.717053903534149,8.226840798095068,3.6722941408199734,1.8074323750495909,11.894040220485264,0.004038733964761098,0.07840074554603996,8.663900428348117e-06,0.0,0.030233165562682678,0.0,0.0,8.381539928349389,0.0,0.0
2023-04-30,20.66370938814799,7.760114955394533,19.20376388011508,2.377505325855679,3.96800686144087,9.82856123577542,1.672007122564051,8.039752655840934e-05,27.85904353799449,0.00016332146406173705,0.4088486652302742,0.0,0.0,8.368022960393692,6.1307562722100155e-06,0.0
2023-05-01,13.41818545735677,5.586515528668298,12.228556654546527,4.724520770310296,16.71573518108368,6.072772205221388,0.0024051292361153497,8.039752655840934e-05,1.1884952121310764e-05,3.1887679629855685e-06,1.439473631811407,0.0,0.0,8.272549190826416,0.0,0.0
2023-05-02,8.264454605653553,6.713685056810378,11.638802271811167,2.350882439248827,9.152951216820611,11.303268222162458,0.004170836907492745,8.039752655840934e-05,8.862060176001654e-06,0.0,1.2368763479206295,0.0,0.0,8.237348571476407,0.0,0.0
2023-05-03,7.796751368978287,9.155305626842711,10.957737173563642,2.3457741361872353,5.921136711860233,15.400611049194337,0.006918332629733615,0.001599284068048779,9.23255549536811e-06,0.0,0.2983991703547372,0.0,0.0,8.418499147440592,0.0,0.0
2023-05-04,6.713668501143986,6.645023812736935,8.685950992955101,2.3379362773810493,3.7355420315191483,10.978219529925454,0.004798271915647718,0.0065520088198519595,1.803356435563829e-05,3.0073075824313695e-06,0.126674783264531,0.0,0.0,8.387050224541557,0.0,0.0
2023-05-05,7.930976734574634,7.801025601583057,10.020164632972081,2.3408804422124225,6.108670808870526,13.180889396898483,0.006219629096455044,0.004522202167113622,2.9103951983981663e-06,0.0,0.28608725598388246,0.0,0.0,8.552157282340792,0.0,0.0
2023-05-06,10.342574048926037,9.237011269023684,8.280132682014042,9.931893959651521,3.283830393642849,9.37739394406637,0.006030838995244767,0.020942324191331865,1.4895019531249999e-05,0.0,0.09555698602252537,0.0,0.0,8.452250197050306,0.0,0.0
2023-05-07,5.711526705345577,6.641979929582807,4.11815096991645,2.3446039802127414,1.810030858982934,2.3453078891881303,0.0014317833834224275,0.0002039245613416036,5.728257497151693e-06,8.946655591328939e-06,0.0019172110223770141,0.0,0.0,8.418625164023506,0.0,0.0
2023-05-08,6.949524574654896,10.92386751003265,8.744310390060214,5.247779617216323,1.8060830544450548,11.937902135221691,0.004282637132803599,0.0003428689173857371,9.55721139907837e-06,0.0,0.04467629751629299,0.0,0.0,8.363251724633113,0.0,0.0
2023-05-09,12.106234668526119,8.280986222951679,13.394395440385605,2.757666509655847,9.64789178293652,13.960834144982229,0.2827931969134013,0.011086096628904344,5.478138168196943,5.925574011272854e-05,0.5796310146368875,0.0,0.0,8.37008874516805,0.0,0.0
2023-05-10,13.863365176118213,8.605354299942654,18.14491327538596,3.394147583798302,19.00044566892624,14.34476621544308,0.005499764936765034,9.079167048136394e-06,8.687425719367134e-06,2.8477647569444444e-06,0.7493317835360103,0.0,0.0,8.408611232003107,0.0,0.0
2023-05-11,26.734418381991915,5.943547062959672,26.951031496891446,5.831128987325032,43.08805544505225,7.124583874668545,0.00246854406118393,0.035869319505691534,0.0,3.187265396118164e-06,1.7103949026176666,0.0,0.0,8.402172543114556,0.0,0.0
2023-05-12,17.01403395161523,5.660735077573987,16.49895501777649,4.094808534901937,22.749171140789457,7.079130034260219,0.0023255561860402426,0.04670311507026355,5.910879506005181e-06,5.689894888136122e-06,0.6552489362539183,0.0,0.0,8.341407393400404,0.0,0.0
2023-05-13,20.362120936476387,6.237927242183685,19.39691766783608,2.796218112163543,31.24137258137385,7.686771754529741,0.002069276202784644,9.289335409800212e-06,1.537213431464301e-05,5.8723412619696725e-06,0.4020789772899945,0.0,0.0,8.382119106767444,0.0,0.0
2023-05-14,11.544391267820997,4.122926406876247,11.188920371651118,3.4284672076458405,14.842741880452897,4.512233617638482,0.0023407402239905466,0.0,8.698773649003771e-06,5.710976653628879e-06,0.6527658778148226,0.0,0.0,8.428032435658773,0.0,0.0
2023-05-15,9.794125676267411,7.147303281710942,11.372751645187801,2.355635522496966,11.939209977056715,9.052422833747864,0.0039548375471432995,0.005389557506494355,1.171405447853936e-05,0.0,0.5923005546845329,0.0,0.0,8.412567310977511,0.0,0.0
2023-05-16,9.69294396724701,9.49446061340544,12.218535600170558,3.0287812069108755,10.81140655503803,10.590954843775432,0.006220429814126757,0.002946694619781093,9.24375401602851e-06,0.0,0.5984275371461445,0.0,0.0,8.27504257059733,0.0,0.0
2023-05-17,13.002027638795646,11.051678981130387,12.879815269760554,3.332571680217319,12.336378769719865,12.81794639852736,0.43566495279683004,0.002946694619781093,7.437732105995019,0.00011125505712297228,0.49987119116968576,0.0,0.0,5.5660420789506695,0.0,0.0
