Time Bucket,1-Mains_A,2-Mains_B,3-Mains_C,4-Sub Panel-Sub Panel Break 80A,5-Air Conditioner-Gym1,6-Air Conditioner-Gym2,7-Air Conditioner-Lounge 1,8-Pump-Bomba de Achique,9-Air Conditioner-Gym 2 Lobby 34 Condensadora,10-Air Conditioner-Gym 1 Condensadora,11-Air Conditioner-Lounge2
2023-02-18,22.54591746884876,24.177301715166305,13.451012484436037,0.0,0.8802518719596331,1.6258222612282964,0.001376092942820655,0.0021472181646029153,9.055822920879788,43.01993377930111,15.519684369765386
2023-02-19,17.33082025001314,18.645608047900733,14.856985577943588,0.0,1.0282593221025997,1.3765602915064494,0.0012626843635241195,0.0019281984289487208,10.881981373642814,31.62796421750175,16.56330855506473
2023-02-20,21.355753059518605,21.09957669304318,19.898026159354313,0.0,1.366930050599575,1.6305493080719315,0.0021402920691172282,0.003139389552540249,22.928854688989855,36.599796730776895,23.517275086460117
2023-02-21,17.651558329512273,18.946171683989633,17.6341892924118,0.0,1.4065411168278592,1.6255586852902835,0.0011354033260875277,0.001322773094971975,20.485352766863503,32.3186247751787,10.426609638773598
2023-02-22,20.619062936305994,19.630598866532644,19.285172879693775,0.0,1.3700237969207765,1.6716491138903304,0.0014946296008427936,0.0011074769356515671,19.110091911188764,33.16286120437622,15.117869609906938
2023-02-23,21.266411820314197,20.44433475376553,16.378871369895933,0.0,1.2948771869659423,1.6622104189687303,0.003310117504066891,0.0032345504628287424,14.13412028380712,34.56390421888351,16.300259960475504
2023-02-24,17.906968246099687,18.62814347341538,16.932353286459186,0.0,1.2696540502545568,1.624989401614136,0.003261711794270409,0.0020506968866454227,17.41930917764028,31.64072592455546,17.02393139395184
2023-02-25,25.090632238498262,22.29352910442564,19.43500539589776,0.0,0.7537558105725713,1.635127632373704,0.003992639100286695,0.004073272034327189,8.836259590676628,38.78094160820007,33.37396354077445
2023-02-26,18.1644882389217,16.329069784378476,16.318515733150907,0.0,1.0207979210156863,1.354338311106629,0.0018019338239563835,0.0020428303893407183,11.76463372991138,25.378488167241414,21.345871693615383
2023-02-27,20.480763142846428,21.143951946953667,19.429327302021452,0.0,1.3812455289453929,1.6703916823408338,0.001561780163182153,0.0013178450677129958,22.147523298566597,36.12482093335258,7.742350400341881
2023-02-28,18.14578580221388,19.963012746982574,17.905847986518012,0.0,1.3563075224529375,1.6511549881855645,0.0010324598368008932,0.0009962204448382061,20.190483097233244,34.22494236389372,4.127855513430701
2023-03-01,23.826608488977215,21.456682378637527,21.56566130001068,0.0,1.3496519143197268,1.6712446639140448,0.0020257676426569627,0.002472794513702393,22.299017626590725,37.277314687421594,21.571142972814773
2023-03-02,21.908631596775052,23.64484654288186,20.91567825433943,0.0,1.4453219100043508,1.6975297756062615,0.003261271872255538,0.0034675118035740323,25.971257548169028,42.640505903737825,5.5375985990354755
2023-03-03,20.452114591303932,21.06644125199,16.29531813319736,0.0,1.342122846060329,1.6462850323192275,0.0015873233474625482,0.0013755976732571925,16.56249886199103,36.65650366895888,6.392296456404792
2023-03-04,22.037074439881643,22.37228020875719,15.146871494585675,0.0,1.1117561534497475,1.6970485850869286,0.0015520405207739936,0.0018115874833530853,13.272887356980641,37.66122856699202,10.133567061994338
2023-03-05,18.960552407925924,19.390378929786685,16.79828294512007,0.0,1.0758128251685035,1.3250118145616852,0.001348101950486501,0.0015519959709379407,17.611369189474317,33.69750007535512,6.141411174581316
2023-03-06,15.896362431600357,19.88944826535331,21.86016310125139,0.0,1.4732438307547568,1.5252647292441792,0.0019470742177963255,0.0009515547029177347,27.74725204562081,24.93046879484601,7.412018381659189
2023-03-07,14.885690926204257,16.82587246119393,20.534775769831334,0.0,1.5078437135272558,1.4518736386097804,0.00148633113887575,0.000858586585521698,25.054466040623986,19.460187418450253,10.407606657653387
2023-03-08,13.760338696350523,17.26260381601122,21.375205074000892,0.0,1.542656135476695,1.5344106678824956,0.0016591834359698824,0.0009565362366040547,26.392010115727327,19.27744445937475,10.658225341440835
2023-03-09,19.28119922650655,20.196283631907566,16.807340186581083,0.0,1.4223808315616182,1.698648898422983,0.0012816661792331271,0.0010470422922240362,19.08207892330806,33.399985795196955,6.357493644994099
2023-03-10,16.64099622741487,17.418565908436246,21.10102065403408,0.0,1.5431347036528589,1.5136869239489237,0.001114818188349406,0.0012217899939748974,24.940760136905247,20.704982460772193,11.897104540447655
2023-03-11,21.80558139389462,19.828992028649647,16.72501593453725,0.0,1.0288596048204104,1.665846516362561,0.0034266149176491634,0.0035130730387899615,14.982492418306135,33.20245628158781,20.983399635558662
2023-03-12,14.958418683213132,16.541694924666082,13.343907368706596,0.0,1.0422506035783554,1.3058217397999765,0.0011652222930060492,0.000624741546312968,14.383038220583597,28.711714327485822,2.7938849627537197
2023-03-13,14.15679987642924,17.992565597220523,20.487955167448256,0.0,1.6026948675039079,1.591344927528169,0.0013294698720508155,0.000660994325213962,26.393108540346358,23.600249567050934,3.1140437129974363
2023-03-14,16.540588910956913,17.59869240072674,20.2366192254893,0.0,1.5433954267427659,1.5412090117107498,0.002076245002746582,0.0011932184471024406,24.627152582005397,22.589315227103768,16.51068051345825
2023-03-15,19.4721312999026,18.517167459718916,21.14340225064596,0.0,1.5369796230528088,1.5253872533379662,0.0018609521611531578,0.0015145952863163418,25.147485749265883,23.059385951459674,22.20419076772902
2023-03-16,21.762911716448464,18.014568744954,21.48238855320825,0.0,1.5028478480646346,1.527885511258178,0.00178420241938697,0.0017912198554144965,22.220949773493874,22.47050388519923,26.130804961539376
2023-03-17,19.51901025461197,20.759045673830244,21.413931248923408,0.0,1.552206960937182,1.5554942405772212,0.0021485092319382566,0.0013528209193547568,24.761114478723734,26.610948885483218,14.247091485697428
2023-03-18,23.84669720088959,20.885757386892106,16.329925367861854,0.0,1.0511851839648354,1.672942962594827,0.0014114942804972332,0.0023647948707474606,12.994485342525905,35.917997237169466,22.092982938847015
2023-03-19,20.31324695293003,19.11818949255625,14.672081195068355,0.0,1.0535040008309153,1.3527762743351197,0.0013785986402299673,0.0013252584732903376,15.278943439331055,34.025181136703495,7.321678425714705
2023-03-20,22.73552412939071,23.296262112242378,22.9683026506975,0.0,1.6504184419896866,1.7606096565908855,0.0014764375445577838,0.0012687752922375998,29.069852106789487,40.74683067502339,6.534825845620897
2023-03-21,17.963197475766076,22.279488593025206,24.407630231853062,0.0,1.5892644017794395,1.6016359947668186,0.0027665840352906123,0.0027630527448654174,32.71265411582099,29.968344703229274,10.667389576006997
2023-03-22,16.212223141699894,21.626608799860207,23.522356696586613,0.0,1.5812984031860036,1.5959000621151926,0.0013126402375433182,0.0009975035330984326,31.0074753195148,28.58624399608188,4.5682946820365045
2023-03-23,17.531991248838633,19.52715184931013,23.651952676510277,0.0,1.548845112683508,1.5287135055666505,0.0012772149401240878,0.0011351706340577863,29.4008445145268,20.18915261611727,16.211591693168216
2023-03-24,15.936794374775356,19.621366928130257,19.19374806147681,0.0,1.4962313165095118,1.6716935668759876,0.0009643007893032499,0.000930004677772522,23.322160680111782,29.509090101790957,3.362573070265452
2023-03-25,25.714678151202726,22.713806855693395,20.728267840860156,0.0,1.0500243474533821,1.7003757341835233,0.0017146919451819528,0.0028153707249959307,14.751216154961057,39.54884105627907,24.227345425232784
2023-03-26,27.290682461526657,20.81889848036024,21.087248896166486,0.0,1.091952139365408,1.3549309684324264,0.0012801377185185747,0.001957974384360843,17.183458944856856,34.6920421447542,18.512059125234813
2023-03-27,22.665985066443554,24.779986906475486,24.962174980740016,0.0,1.5617654563511745,1.615664713553323,0.0009721426153182981,0.0022015602053536308,31.45472583463033,33.707969024382706,19.657710860351983
2023-03-28,14.526194563526579,21.695101865812934,22.49487840771993,0.0,1.5712714046102099,1.583882939224773,0.0012576642317242092,0.0008644850137498642,30.569359193049536,27.1685050754759,3.098304169989692
2023-03-29,15.57466839975145,21.691760759290062,20.842893166559005,0.0,1.5621315931587747,1.5861623960004914,0.000941969490845998,0.0009055364534589979,28.61410268624623,27.79648610539754,2.9032939194679264
2023-03-30,18.74491715328852,17.95471184350332,19.106153181207443,0.0,1.4927019118719633,1.5175973471426967,0.0007968542046017116,0.0017476429610782198,24.02547827488581,16.687441267698077,23.03230381475025
2023-03-31,14.250633462549844,20.399862627029425,23.48146913343642,0.0,1.5409020486307146,1.5499259459715415,0.0010914466004901461,0.001095669799645742,29.218710968447787,22.911021848877805,5.691738777843051
2023-04-01,21.98285159613291,23.09080047207726,14.873569228002763,0.0,1.0793775841153992,1.703903891703023,0.000796857086022695,0.0013745176498095194,15.335193237071568,42.18310793711558,4.1240328254254655
2023-04-02,22.643945214248237,20.903582318337758,18.234312304534914,0.0,1.0699673648373282,1.3482474735013648,0.002775788022412193,0.003143137062655555,18.781538887204068,37.05789273231083,7.96454159544415
2023-04-03,21.39109661800385,24.516609747291145,25.25213975058238,0.0,1.5908056674522824,1.6596266299019922,0.0010705491307046679,0.0013029573925336202,32.4270058272616,37.31081285021253,4.9143035469267105
2023-04-04,29.916845150481333,22.354437131580777,27.064788829642396,0.0,1.5330068007953965,1.6216833341182602,0.0018313184857368472,0.0022729410786098904,31.930762501377526,29.081895048539906,38.7147389505238
2023-04-05,28.902874817907538,21.83524918051402,29.586472427626713,0.0,1.5387042842051717,1.6150528493142127,0.0016834770470195344,0.0021565062395731607,32.814188293230266,26.13302565593295,31.83324507880953
2023-04-06,16.297145818568335,18.47399184410731,21.639733081491254,0.0,1.5206149726573628,1.5079786044065155,0.001405514792336358,0.001456116710768806,26.028001990553534,20.188239192470974,15.881375539156597
2023-04-07,13.72625830610911,18.37903658252928,22.526604991705156,0.0,1.5541530148408147,1.5139935967418883,0.0018863745135731167,0.0014053061906496684,26.097644876157975,19.85270225109948,8.554402600095536
2023-04-08,18.18874432679918,20.235502741211786,12.186361478992035,0.0,1.0206824793868594,1.6744382697841858,0.00110296198685964,0.001213415451314714,11.09857812154134,35.82939509742101,3.882458995371925
2023-04-09,21.33685586339739,19.765235777566698,16.438300957878965,0.0,1.0404921668161284,1.3533271138792566,0.001828750020398034,0.0017294733222325642,15.84024732266532,34.49632626445346,8.437580994286009
2023-04-10,19.737188585270783,23.8426795508639,24.725074594794386,0.0,1.5718169925297634,1.6208429564960796,0.001407809416717953,0.0015573221405347187,30.199660045778487,33.321807550188694,9.15329280685425
2023-04-11,16.508891130953895,22.503563796475728,25.861790516022584,0.0,1.5530990337578456,1.5984397389947045,0.0012248512509134082,0.0010884725207752654,33.742951422110664,26.766352089979385,8.869149749031067
2023-04-12,15.574878884669408,21.367000085383523,25.31746793251038,0.0,1.5566463229224414,1.601688994539314,0.0009106964328553941,0.0012368916328748068,32.140589476657446,25.612682396032547,7.951900384985607
2023-04-13,13.489065900257959,20.468462751558093,23.933804179407755,0.0,1.5729942318084507,1.573890167357657,0.0012302885145611235,0.0007409686941570705,30.11128716277864,24.116081188382037,4.050710987286037
2023-04-14,13.78772472192976,21.70848020511627,24.51592577195485,0.0,1.575331685429679,1.5993706323864725,0.0013541253855493339,0.0007709950047069127,32.510977444059584,25.69595948736615,2.918158523994022
2023-04-15,26.32343399515364,24.870377140483857,20.359115335235597,0.0,1.0897011776828767,1.7215692697636287,0.0034364861313502,0.003849285782443152,16.89772898800532,43.073124565493266,15.577087222016655
2023-04-16,18.265817746206917,18.65866497730043,16.158254077852035,0.0,1.0703533334316149,1.3279716489601137,0.0029759393644332886,0.0027777944737010533,16.472303208936058,32.67104975468318,5.988881430945927
2023-04-17,16.54262087566164,20.7177538503223,22.88864109344906,0.0,1.6029312143752308,1.617393446013662,0.0031914861432711275,0.0025626972410413952,28.996507966355217,27.119336746777428,6.190390658806694
2023-04-18,16.61323447247187,19.372874077303145,24.51869509062449,0.0,1.5781043062432607,1.6058406736720932,0.003221207432217068,0.0029273098402553136,29.52916785192489,24.60020190657298,9.426196202066208
2023-04-19,13.717901387905545,19.950573595869272,24.43619259206136,0.0,1.5996854816198347,1.6120666693472863,0.0014691594433784486,0.0007713353133201598,31.534885211819542,24.97410146803114,3.6329073973952406
2023-04-20,16.409174752430385,19.759599028826816,24.093092392031352,0.0,1.5642730284931923,1.5850692594438132,0.003432500182257758,0.002774537271923489,30.339017662972342,24.255724044253032,11.358112400307125
2023-04-21,16.539860700764127,17.753514167561,21.663281659244962,0.0,1.5534056847680942,1.5508470308245548,0.003940049568017324,0.0028119393520885045,26.529277262645294,20.48883852551354,17.23296200656891
2023-04-22,18.25888812551287,20.338643415701117,13.486475530671013,0.0,1.0596617727192241,1.716753507668707,0.003027599229547712,0.00239435186598036,13.059378742601604,36.310998605086006,3.667310523624421
2023-04-23,17.444677793697778,18.016560821083917,15.789062687076989,0.0,0.9998996777078841,1.3475625782961318,0.0036138730351130163,0.0032396902057859633,12.832901021383075,31.39994424746407,12.598505357949998
2023-04-24,16.816885157909393,20.893213237270782,22.63065539304097,0.0,1.605339914001889,1.6446129768329196,0.0037176977343029447,0.0024998459815979007,28.51665344384299,28.888636102477175,3.8407864619572956
2023-04-25,13.845258410474987,20.468894131270517,23.006131225289234,0.0,1.576803216461076,1.6334398460467656,0.0018666732517878212,0.0007379279610845777,29.653411058834923,26.294063560896973,4.2858825015958155
2023-04-26,28.27604687358009,21.585023010679883,26.2775037765291,0.0,1.5514811750976243,1.6426760170724655,0.004037619004249574,0.004795037968953451,28.323359410889946,27.48873032631768,31.170354771406384
2023-04-27,19.238339023823208,21.692577192683753,23.82559246847789,0.0,1.562415701890522,1.5992064440168274,0.003914087303744422,0.0026902627950244487,31.08713783276664,26.571101005971695,7.740041744397481
2023-04-28,16.596293863262595,18.81706785948012,23.12231204224057,0.0,1.5571924525486103,1.5834256492916745,0.0031166388365957472,0.0024426802682876586,29.684068477211,23.911784578319118,9.467457699618867
2023-04-29,28.469406794391205,25.331796530106864,21.036871991004944,0.0,0.9907499129833116,1.7190673288769192,0.003871872627205319,0.004253830876880221,14.052904612424635,43.56506818135579,27.633554837417606
2023-04-30,21.35829963269975,17.700953241608943,13.900352250912986,0.0,0.9703049975310434,1.3106182996760474,0.0017847243256039088,0.0016432776453759936,13.03454940866682,26.878934136426714,9.566855972756278
2023-05-01,16.633081248156227,20.790076534169515,24.30199404835171,0.0,1.6045973423080973,1.5925195664662783,0.0033618480650583907,0.002944813091490004,29.932709728130767,27.182688415128922,6.819750041222043
2023-05-02,24.28607268795013,25.59665454536014,26.8488498070738,0.0,1.581403848078516,1.7142757920278444,0.0033532837865087716,0.003586836766137017,35.57196007105087,37.54487078291787,23.64193123719109
2023-05-03,24.30377894135793,24.917776996832952,26.573138020659556,0.0,1.582177986951934,1.6613791938734055,0.0032061205008294845,0.0038172568816608856,36.67226120088789,35.7165792910936,23.12975402370029
2023-05-04,28.046139146940444,24.473493587532044,26.850217356440226,0.0,1.562216884013282,1.6736672231361598,0.0014132283245192636,0.0022852024714152016,35.91218166173722,31.996554970753984,34.33813975865894
2023-05-05,29.707691783697342,25.55489776544783,28.965662898957998,0.0,1.539169301878876,1.672407227643066,0.003590599137412178,0.004473256499767305,38.36900737843195,33.05793301170561,38.185088056547386
2023-05-06,25.091373022554183,24.97751965264426,14.520357114300198,0.0,1.0830970116464296,1.7480418706666099,0.0033183314490318303,0.0033274684479501515,15.169560762059952,45.891552945338354,8.519176210259332
2023-05-07,23.549829536777075,21.01284088084539,19.781271820924548,0.0,1.0706308420817057,1.3850404402711654,1.234397468029393,1.227437280532784,20.80632579186969,36.4964623760732,10.850648052039675
2023-05-08,19.306046256287893,23.573158459339144,24.895457159148318,0.0,1.5456389625819524,1.6364782626038126,0.0016002037488089668,0.0015195643276638456,32.62666122080061,31.217693464435996,12.311398491357167
2023-05-09,17.809164660983615,24.817332310761344,27.204388056377834,0.0,1.5734854653308123,1.6505089956680932,0.01936116653707292,0.01924996601978938,37.65817235004001,34.257354522626656,3.4285367099931503
2023-05-10,16.194436403183406,22.48292545029534,24.98696044053396,0.0,1.575317470604579,1.5890992765156424,0.0016994450484381777,0.0011310354261928135,31.906296946991816,28.147803774522146,5.671491631923252
2023-05-11,16.155630519820317,22.053419545769167,24.027951878594294,0.0,1.5914893619542656,1.672748611000644,0.0015094936479462518,0.0006499269313282437,31.581415421553718,31.440753774168222,3.3012482315550913
2023-05-12,19.759202016889784,23.420569001816645,28.004061548012626,0.0,1.5846389610396492,1.6465597432131238,0.0013676597192552355,0.0009007740179697674,34.26309258859211,30.855627959622275,9.996992042973837
2023-05-13,27.54150207700941,25.51267657835006,19.044929942156468,0.0,1.1122134365704328,1.7413253734612462,0.0018236686786015826,0.002609202085336049,18.98494238064448,45.931465917313886,15.381974298983677
2023-05-14,24.700053188179858,20.653948140277862,19.57330388186984,0.0,1.015332157890267,1.3904932004168298,0.0026797124507692126,0.0023787463198767767,17.370000957334305,34.66611053142124,16.30187242322286
2023-05-15,19.14879227155262,21.796200072229176,24.126456015561416,0.0,1.5605174730120766,1.5236464367135363,0.006596103086736468,0.004929017220338185,27.105270198379092,27.444061827229397,8.959348202298482
2023-05-16,16.678147559172313,17.140960271949766,19.48906588852352,0.0,1.4823791444913543,1.4999489120191996,0.005471296002070108,0.004221345225705041,23.303338296858477,20.868528552150728,11.646049319890341
2023-05-17,23.106163489640554,21.142709871573977,22.68754767679426,2.809463077121311e-06,1.5146218491114514,1.5990629539608956,0.0049039960331387,0.005865644626352522,27.58078408056259,28.960335268815353,23.18884287107468
2023-05-18,20.341714439392092,23.040215222481624,25.709275487259756,0.0,1.5506795208279294,1.5788902964250247,0.005121740219328139,0.004801159734990864,33.978313203273345,27.276315792429177,15.035420739659205
2023-05-18,20.341714439392092,23.040215222481624,25.709275487259756,0.0,1.5506795208279294,1.5788902964250247,0.005121740219328139,0.004801159734990864,33.978313203273345,27.276315792429177,15.035420739659205
2023-05-19,24.066490393579272,24.253706482115852,27.63379058732351,0.0,1.5404639355913794,1.6644201101382572,0.005978170851866403,0.006853512218263415,35.85917324460771,30.85460116164314,28.61063056465149
2023-05-20,30.14120248386383,26.217565958779655,21.841902389814585,0.0,1.075242132173909,1.7326307138787378,0.007754258318212297,0.0085878189057774,19.3560030547354,45.0925918527582,33.4723821279653
2023-05-21,15.786784387107422,16.802272475477857,11.95618568529341,0.0,0.9632799485871526,1.3208778829129542,0.0013818924493259857,0.0009838705057568019,12.910227095962101,29.9058103465928,2.8934316570387946
2023-05-22,15.070427973698513,16.649465559874635,21.536792599071926,0.0,1.496211802693473,1.420751252910296,0.0015432879985703362,0.0014814886392487416,22.373241536509195,14.403670673018558,14.421981291815442
2023-05-23,9.615432977542879,15.953463403557668,19.419731395280632,0.0,1.5245964177801876,1.4444977301846609,0.001241468295256297,0.0006671931841638353,22.848901017941365,13.562859675795236,5.838993712938097
2023-05-24,12.197418209851584,19.167577723821008,21.862952107853356,0.0,1.5501390100598336,1.483349976507028,0.0014387486192915175,0.0007034693961673312,27.86872356649823,18.82552269574059,4.424967287110222
2023-05-25,15.480358811937965,19.98291058521483,22.8811784509786,0.0,1.5602515498240788,1.5105434946258862,0.002011825476222568,0.0009505348467826845,29.162838204169805,22.58528405477312,12.49095901334339
2023-05-26,9.59599059114668,18.406294488129085,21.185637408565945,0.0,1.5549325677050485,1.5227769804782332,0.001263505028353797,0.0005220436994234721,27.00624466654036,17.569604620721606,3.1535719146516583
2023-05-27,19.618567537303502,21.165229228663975,13.687403973761665,0.0,1.0823556849532656,1.7364402408284612,0.0018309112599160938,0.001446972258620792,14.831904201973806,39.03461202334086,4.49897133893331
2023-05-28,22.88526096552107,19.04878315297656,16.630818968518575,0.0,1.010611854601701,1.3472886511127156,0.0016355423993534512,0.002869958447615305,16.412134186924828,31.947451901741022,20.753515846657223
2023-05-29,20.84192841482798,22.27513620512221,23.09041609053294,0.0,1.5522922077647843,1.5325047300627497,0.0021388743143611485,0.0019785833893881904,30.096120864887233,24.498652686913807,19.623022278493245
2023-05-30,13.74618883948856,21.775385479484132,22.862471849530543,0.0,1.5882032826018333,1.6037888176255755,0.0015462665202882555,0.0008349180550045438,31.095138324214087,25.15469627378675,2.8955150163502164
2023-05-31,19.20215103143904,23.160663198710548,23.939132734086776,0.0,1.596038584407701,1.6399507787365386,0.0015642105870776705,0.0015020221689012318,32.62921535722096,32.49404813869901,11.594122718009947
2023-06-01,11.281579998071463,16.85144069781621,19.67348406046126,0.0,1.5277336626643605,1.5316165795267955,0.0013177968965636356,0.0006396573275989954,24.00887433226903,18.26218279632569,4.359156088903216
2023-06-02,16.294115434371097,21.505638788948062,23.607483924361336,0.0,1.5886551816709837,1.6265116198799345,0.001981358791722192,0.0009287196842829385,31.083489622266555,27.83382861901177,9.097069042127398
2023-06-03,23.897601750214896,24.696557465763092,13.224725727767945,0.0,1.0826808283559481,1.7476034551744992,0.0018076825854513381,0.001852394016318851,14.541001500983768,46.651520473297964,4.484280528850555
2023-06-04,25.590272288229205,20.300982681393098,18.940981087074277,0.0,1.0454854298591614,1.3779269231443934,0.002426530102623833,0.0033431285071372986,16.99582829874251,36.87495710534201,14.719409451825884
2023-06-05,15.682285665024649,20.804083416894276,22.725386158854157,0.0,1.5626950804803108,1.6073246525361802,0.0013692930565940013,0.0010190304162767199,29.441611297433642,28.692140761801397,3.95005218050003
2023-06-06,21.9858172758823,20.988344909462405,24.24325679985894,0.0,1.5822065912175178,1.5857819300278027,0.0021192544974221123,0.0020137134215566853,29.39882408895705,28.268011300474804,15.193454155099658
2023-06-07,20.341396353463065,25.861985669638322,23.761747572165593,0.0,1.6152896195597117,1.6540898955917362,0.0014648679804801941,0.0019673621140586,32.43039172229555,35.21966083411747,9.70889091310925
2023-06-08,16.67668884344737,21.267319085263143,22.668914645707876,0.0,1.6041608400397835,1.6158576440676051,0.0013979311474164328,0.0009554327347543504,30.611300163603882,29.531600238367716,8.071998796333736
2023-06-09,15.431218116768733,16.996975101267495,21.93056953900655,0.0,1.5510580996055077,1.50713100250615,0.001809576358265347,0.0014776236547364133,24.289025300401054,17.732204000335265,10.471290563960606
2023-06-10,23.033113185785083,23.094401190836166,14.283804444046021,0.0,0.9958644541237089,1.7164059076298608,0.00183288076321284,0.0022598399874899124,9.820646594984268,40.14718982239405,13.826976156707342
2023-06-11,19.90692339736514,19.61148306456036,16.007473926298353,0.0,1.0868014366955225,1.3680816227719517,0.0014712043952941898,0.0017630659572283429,16.24334066628562,34.51882209650039,6.429543481867048
2023-06-12,29.527164581862557,26.81228065684424,23.50579188186645,0.0,1.5122789506591692,1.7944222637263934,0.002290651133325365,0.002805628641711341,22.06309352432251,47.83523150273217,20.445211002792774
2023-06-13,19.89817915722529,21.428695093669887,13.44705446246253,0.0,1.3307045811078289,1.7233226778586705,0.0012680226220024955,0.0013405214285850525,10.971810101935068,37.96090915008333,8.213653557285733
2023-06-14,22.520777699591314,22.877790654646557,15.577508589070638,0.0,1.4296108168986106,1.7459531949350566,0.0013688229200575087,0.000856488939391242,15.676751063596937,40.47652621879365,9.342216521773867
2023-06-15,16.657722080817752,18.51678562307569,12.381484081514143,0.0,1.2623883968856604,1.6710767666938573,0.0012298904148737586,0.0006817154828707376,8.953287655987209,31.14819990863376,8.708782069914074
2023-06-16,19.321731747894287,21.014330317821504,15.313278825450471,0.0,1.4044319052651193,1.7484492965634664,0.0018437655324406092,0.0015560739795366923,15.58976306229697,36.25696332540935,11.977822247844273
2023-06-17,19.762169673222434,22.390583507845143,8.242265217115616,0.0,0.8501356688973639,1.6961694104541671,0.0010839816032515634,0.0008386814705530804,5.709155482090844,40.28414514816496,2.918716796069675
2023-06-18,17.815459249388375,19.23942970732583,14.435654888051351,0.0,1.0700603220695921,1.36437172605488,0.0012362566192944844,0.0010730068378978308,15.898207539522383,34.82276521630606,2.9287227211337625
2023-06-19,32.21527572991265,28.570960857647787,23.97221843242646,0.0,1.548053168100781,1.8126598143731223,0.0017994308763080173,0.0024832354982693996,22.736877047767635,49.62762398938496,18.825680337159902
2023-06-20,30.5727763090282,27.156691697701348,21.490013912722265,0.0,1.4539813812862508,1.7894370252927145,0.001662514233854082,0.0021851594151390927,18.336564453875223,46.38338634571713,18.379220819884402
2023-06-21,23.199498411000576,22.750396306614352,15.044228222927519,1.4523125898249942,1.2243598390134174,1.6683063416404198,0.0015707664598359004,0.0016737348177697923,10.536663372938367,37.64184442249298,12.08154698323144
2023-06-22,20.368088278971776,21.23862205679364,15.593801777220834,2.422008034892877,1.3035205696609284,1.7076903474383884,0.001629276132583618,0.0015667297681172688,12.274409516181944,35.821081078533595,12.12833976466073
2023-06-23,15.693850398120881,18.030207614746093,11.844115705346002,1.3339731969483695,1.2316869296304385,1.6708957472046215,0.0030328912583986916,0.002701156511041854,8.484495700145299,29.75383040917927,6.754619165147146
